14331 | galactose | organic molecule | chromoplast | organelle 
2260 | gradient | potential energy | pyruvate | kinetic energy 
15089 | fatty acid | kinetic energy | molecule | chemical bond 
13064 | pentose | hydroxyl group | PGAP | phosphate group 
4589 | Dephosphorylation of ATP | Exergonic reaction | allosteric enzyme | protein enzyme 
15772 | adenylyl cyclase | protein enzyme | isoleucine | amino acid 
8164 | hydroxide ion | polar covalent bond | ethyl alcohol | polar covalent bond 
18229 | phosphatidylcholine | phospholipid | microtubule organizing center | cellular structure 
3035 | P700 | carbon skeleton | storage polysaccharide | carbonyl group 
7814 | NADH | kinetic energy | glucose | double bond 
7705 | basic amino acid | hydrogen atom | hydroxide ion | hydrogen atom 
1538 | fat molecule | ester linkage | MRNA | double bond 
1721 | cellulose | organic molecule | gated Channel | channel protein 
12927 | enthalpy | energy | integrin | transmembrane protein 
3689 | water soluble protein | organic molecule | water molecule | hydrophilic compound 
3567 | first electron-shell | electron-shell | RNA | nucleic acid 
12181 | sodium chloride | ionic attraction | ethyl alcohol | polar covalent bond 
6139 | polar molecule | atom | cytoskeleton | microfilament 
17347 | oxidoreductase | carbon skeleton | nucleotide | phosphate group 
15984 | FADH2 | carbon skeleton | ADP | carbon skeleton 
4007 | animal cell | mitochondrion | chloroplast | carotenoid 
14244 | ADP | kinetic energy | carrier protein | kinetic energy 
15490 | cellulose | carbohydrate | threonine | hydrophilic amino acid 
8287 | alpha tubulin | amino end of a protein | ADP | carbon skeleton 
2481 | allosteric enzyme | enzyme | glycoprotein | protein 
14740 | hydroxide ion | ion | cholesterol | molecule 
16502 | carotenoid | organic molecule | margarine | triglyceride 
15490 | nonpolar molecule | covalent bond | acetyl CoA | double bond 
3717 | alpha tubulin | kinetic energy | ketone | double bond 
8579 | glyoxysome | aqueous solution | proline | nitrogen atom 
16714 | galactose | hexose | nonpolar substance | hydrophobic substance 
19738 | C4 plant | eukaryote | disaccharide | carbohydrate 
580 | NAD plus | kinetic energy | glycogen | polar covalent bond 
12301 | phosphofructokinase | kinetic energy | water molecule | polar covalent bond 
3943 | PEP carboxylase | disulfide bond | acetyl CoA | double bond 
18510 | sodium-potassium pump | kinetic energy | rubisco | kinetic energy 
4911 | carbohydrate side chain | kinetic energy | hydrophilic amino acid | single bond 
3078 | MRNA | kinetic energy | unsaturated fat | double bond 
19463 | glyceraldehyde-3-phosphate | triose | tubulin | globular protein 
6459 | asparagine | carboxyl group | lactic acid | carbon skeleton 
4534 | glycogen | carbonyl group | amino acid | carboxyl group 
9829 | nonpolar molecule | covalent bond | proton pump | single bond 
10859 | atom | atomic nucleus | ribulose bisphosphate | hydroxyl group 
2758 | sucrose | double bond | hexose | polar covalent bond 
14064 | cation | ion | pentose | monosaccharide 
6045 | nucleus | nuclear-envelope | rough endoplasmic reticulum | bound ribosome 
1347 | infrared ray | light | Forward reaction | Chemical reaction 
2635 | Anabolic pathway | Chemical reaction | actin | water soluble protein 
3729 | ATP | double bond | hydrophobic amino acid | nonpolar covalent bond 
18813 | cellulose | carbohydrate | cytochrome A3 | polymer 
18625 | flagellum | cellular structure | law of thermodynamics | scientific law 
1844 | fat molecule | chemical energy | tyrosine | kinetic energy 
1217 | carotenoid | chemical bond | storage polysaccharide | polar covalent bond 
16799 | allosteric enzyme | protein | light | electromagnetic energy 
6471 | hexose | carbonyl group | hexose | carbon skeleton 
482 | amino acid | R-group | storage polysaccharide | hydroxyl group 
4857 | channel protein | hydrophilic Channel | 3 phosphoglycerate | carbon skeleton 
15966 | water molecule | polar covalent bond | NADP Plus | kinetic energy 
9353 | chlorophyll | photosynthetic pigment | fatty acid | hydrophobic compound 
17583 | carbon-12 atom | proton | O2-gas | oxygen molecule 
9007 | boron atom | neutron | unsaturated fat | unsaturated fatty acid 
1679 | desmosome | intercellular junction | chromosome | cellular structure 
6698 | oligosaccharide | carbonyl group | allosteric enzyme | allosteric site 
13133 | peripheral protein | kinetic energy | carbon dioxide | double bond 
19120 | unsaturated fatty acid | kinetic energy | gradient | potential energy 
17361 | lyase | protein enzyme | Aerobic metabolism | Metabolism 
6311 | Citric acid cycle | Metabolic pathway | phosphatidylcholine | phospholipid 
14649 | protein | polypeptide | hydroxide ion | hydrogen atom 
14072 | PEP carboxylase | active site | amino acid | carboxyl group 
6672 | disaccharide | hydroxyl group | amino acid | amino group 
11012 | Non competitive inhibition | Regulation | Lactic acid fermentation by bacteria | Fermentation 
17781 | mitochondrion | organelle | glycine | amino acid 
18598 | nucleus | organelle | muscle cell | animal cell 
9671 | microtubule | tubulin | animal | water 
10445 | nonpolar substance | hydrophobic substance | animal | eukaryote 
10510 | polar amino acid | hydrophilic amino acid | tight junction | intercellular junction 
11388 | mitochondrion | cellular structure | central vacuole | organelle 
16803 | glycine | amino acid | cytosine | pyrimidine 
11529 | starch | carbohydrate | tubulin | protein 
17209 | polypeptide | polymer | polar molecule | molecule 
8899 | central vacuole | vesicle | isomerase | protein 
5949 | PGAP | phosphate group | pyruvate | carbonyl group 
6208 | integral protein | polypeptide | proline | hydrogen atom 
6766 | amino group | functional group | Fermentation | Catabolic pathway 
4017 | ketone | kinetic energy | tyrosine | kinetic energy 
270 | Condensation reaction | Endergonic reaction | complex ion | ion 
14285 | oxygen molecule | nonpolar covalent bond | atom | kinetic energy 
1912 | lactic acid | kinetic energy | phospholipid | kinetic energy 
6159 | fructose | monosaccharide | pentose | monosaccharide 
1194 | lactic acid | carbon skeleton | prokaryote | nucleoid 
14761 | Polymer synthesis | Metabolic pathway | Golgi apparatus | cellular structure 
5797 | phospholipid | lipid | pigment | organic molecule 
1091 | proton pump | kinetic energy | hexose | polar covalent bond 
15536 | PEP carboxylase | active site | P700 | carbon skeleton 
14842 | receptor protein | organic molecule | ethyl alcohol | organic molecule 
3760 | proton pump | kinetic energy | proton pump | kinetic energy 
18065 | disulfide bond | nonpolar covalent bond | Synthesis of fatty acid from acetyl CoA | Synthesis of fatty acid 
5220 | phospholipid | lipid | algal cell | walled cell 
10016 | NAD plus | covalent bond | carbohydrate | double bond 
13482 | carbon-12 atom | atom | glycerol | alcohol 
16170 | gated Channel | hydrophilic Channel | NAD plus | carbon skeleton 
3685 | hydrocarbon molecule | carbon skeleton | lactic acid | carboxyl group 
8731 | radiation | energy | Signal transduction with Ca2 plus | Signal transduction with second messenger 
12155 | carrier protein | hydrophobic amino acid | ER membrane | phospholipid bilayer 
2447 | aspartic acid | single bond | glucose | double bond 
17339 | serine | polar amino acid | Alcohol fermentation | Fermentation 
17888 | GTP | nucleoside | smooth endoplasmic reticulum | ER membrane 
16274 | phosphate bond | covalent bond | sugar | organic molecule 
7246 | proteoglycan | glycoprotein | ethyl alcohol | alcohol 
1716 | mitochondrial electron transport chain | electron transport chain | Diffusion | Spontaneous change 
10646 | tubulin | polymer | PEP carboxylase | protein enzyme 
9855 | ethyl alcohol | polar covalent bond | dynein | kinetic energy 
706 | carbohydrate side chain | polar covalent bond | proton pump | kinetic energy 
1806 | methane | organic molecule | chitin | structural polysaccharide 
6582 | P700 | carbon skeleton | lactic acid | carboxyl group 
3477 | protein enzyme | organic molecule | ion-channel | channel protein 
8689 | hydrophilic amino acid | carbon skeleton | PGAP | phosphate group 
15967 | cytoskeleton | cellular structure | Reversible non competitive inhibition | Non competitive inhibition 
684 | carbohydrate | polar covalent bond | proton pump | single bond 
10710 | hydroxide ion | polar covalent bond | storage polysaccharide | polar covalent bond 
17489 | Polymer synthesis | Endergonic process | MRNA | polymer 
12118 | proton pump | phosphate group | allosteric enzyme | carbon skeleton 
3059 | phospholipid | ester linkage | glucose | polar covalent bond 
7413 | protein kinase | organic molecule | gated Channel | transport membrane protein 
15672 | integral protein | amphipathic molecule | Enzymatic reaction | Chemical reaction 
19185 | polysaccharide | double bond | MRNA | double bond 
6857 | hemoglobin | globular protein | photoautotroph | autotroph 
16509 | chlorophyll A | kinetic energy | pentose | double bond 
10413 | G-protein | organic molecule | phosphate bond | single bond 
2386 | chlorophyll B | single bond | RNA | phosphodiester bond 
10653 | pentose | carbonyl group | amylose | hydroxyl group 
6916 | maltose | carbon skeleton | coenzyme A | carbon skeleton 
1328 | chloroplast | stroma | first electron-shell | atomic nucleus 
6518 | boron atom | electron | cytoskeleton | microtubule 
2011 | NADP Plus | kinetic energy | oxygen molecule | nonpolar covalent bond 
8877 | phosphate bond | single bond | Cellular respiration of protein | Catabolism 
8644 | aspartic acid | acidic amino acid | chromosome | cellular structure 
3390 | cellulose | double bond | glycogen | polar covalent bond 
3606 | disaccharide | polar covalent bond | phosphatidylcholine | ester linkage 
1777 | carbohydrate | polar covalent bond | peripheral protein | kinetic energy 
6741 | water soluble protein | polymer | sodium chloride | ionic compound 
8347 | eukaryotic flagellum | flagellum | asparagine | polar amino acid 
5436 | unsaturated fatty acid | carboxylic acid | ester linkage | covalent bond 
1746 | starch | kinetic energy | alanine | nonpolar covalent bond 
888 | second electron-shell | electron-shell | coenzyme A | organic molecule 
5021 | magnesium atom | atom | second law of thermodynamics | scientific law 
11569 | Protein denaturation by denaturation agent | Protein denaturation | strong acid | acid 
18716 | nucleotide | kinetic energy | tyrosine | nonpolar covalent bond 
8585 | chloroplast | cellular structure | sugar | organic molecule 
15580 | hydrophilic amino acid | single bond | glycine | nonpolar covalent bond 
8983 | Lactic acid fermentation in muscle cell | Exergonic reaction | gated Channel | transmembrane protein 
13077 | ethyl alcohol | polar covalent bond | cellulose | polar covalent bond 
18172 | Calvin cycle | Anabolic pathway | central vacuole | vacuole 
6696 | alanine | kinetic energy | ATP synthase | kinetic energy 
4623 | ATP synthase | protein complex | oxaloacetate | carboxylic acid 
1285 | mitochondrial matrix | aqueous solution | second electron-shell | first electron-shell 
5231 | animal cell | Golgi apparatus | water | water molecule 
10390 | Synthesis of cAMP | Chemical reaction | Lactic acid fermentation by bacteria | Fermentation 
10408 | glucose-6-phosphate | molecule | isomerase | enzyme 
17348 | Active transport using ATP | Endergonic process | water molecule | hydrophilic compound 
12167 | oxygen molecule | oxygen atom | O2-gas | oxygen molecule 
1040 | phospholipid | ester linkage | water | hydrogen-bond 
31 | Dehydration reaction | Condensation reaction | adenine | purine 
11781 | Glycolysis | Metabolism | serine | hydrophilic amino acid 
19959 | polysaccharide | oxygen atom | basic solution | base 
10409 | oxidoreductase | covalent bond | tyrosine | single bond 
13847 | plastocyanin | organic molecule | eukaryotic flagellum | flagellum 
14829 | Communication through cell cell recognition | Cell communication | PEP carboxylase | protein 
10991 | hydrogen ion gradient | proton-motive force | hydrocarbon molecule | single bond 
19972 | ubiquinone | organic molecule | hydrocarbon molecule | molecule 
315 | amine | amino group | allosteric enzyme | allosteric site 
11456 | sucrose | sugar | hydrocarbon molecule | organic molecule 
10531 | Cellular respiration of glycogen | Exergonic reaction | oxidoreductase | protein 
712 | phosphatidylcholine | ester linkage | PEP carboxylase | disulfide bond 
